row_num,word,rightword,,w_count,r_count,old_r_count,soundex,dropThese?,RtoR,Remarks,mapping_type
1464,nagaraj,nagras,#N/A,,,,,,FALSE,,W2R
1465,nagaras,nagras,#N/A,,,,,,FALSE,,W2R
1466,naghty,nighties,#N/A,,11329,7231,N230,,FALSE,,W2R
1467,nagra,nagra,nagra,148,148,29763,N260,1,TRUE,,R2R
1468,nagra,nagras,#N/A,148,,,,,FALSE,,W2R
1469,nagraj,nagras,#N/A,,,,,,FALSE,,W2R
1470,naighty,nighties,#N/A,,11329,3802,N230,,FALSE,,W2R
1471,nailpolish,nailpolish,#N/A,,,12885,N414,,TRUE,,R2R
1472,naklsh,nails,#N/A,,1281,11790,N242,1,FALSE,necklace?,W2R
1473,naresh,naresh,#N/A,29,29,39604,N620,,TRUE,,R2R
1474,nb,infants,#N/A,1001,16402,,,?,FALSE,,W2R
1475,neck chain,necklaces,neck chain,,27058,,,,FALSE,check,R1 2 R2
1476,neck chain,necklaces & pendants,#N/A,,,,,1,FALSE,,R1 2 R2
1477,neck ornaments,necklaces & pendants,neck ornaments,,,,,,FALSE,,R1 2 R2
1478,neck ornaments,necklaces,#N/A,,27058,,,1,FALSE,,R1 2 R2
1479,necked,neck,#N/A,52,214519,175179,N230,,FALSE,,W2R
1480,necklace,necklaces,#N/A,26700,27058,,,,FALSE,,R1 2 R2
1481,necklesh,necklaces,#N/A,,27058,26064,N242,,FALSE,,W2R
1482,neckless,neckless,#N/A,9,9,556469,N242,,TRUE,necklace?,R2R
1483,neklas,necklace,#N/A,,26700,11549,N242,,FALSE,,W2R
1484,nekles,necklaces,#N/A,,27058,37910,N242,,FALSE,,W2R
1485,nekless,necklaces,#N/A,,27058,26921,N242,,FALSE,,R1 2 R2
1486,nemeziz,nemeziz,#N/A,,,15806,N522,,TRUE,,R2R
1487,neo,nagras,#N/A,236,,,,1,FALSE,check,R1 2 R2
1488,netsplay,netsplay,#N/A,,,18289,N321,,TRUE,,R2R
1489,new born,infants,#N/A,,16402,,,,FALSE,check,R1 2 R2
1490,newborn,infants,#N/A,41,16402,,,,FALSE,,R1 2 R2
1491,newsaree,sarees,#N/A,,119194,247,N260,,FALSE,,W2R
1492,newspaper,newspaper,#N/A,32,32,55973,N211,,TRUE,,R2R
1493,nicker,underwear,#N/A,,645,17246,N260,,FALSE,knicker - rw,W2R
1494,nickers,shorts,#N/A,,45307,11987,N262,,FALSE,,W2R
1495,night,night & lounge wear,night,43050,,,,1,FALSE,,R1 2 R2
1496,night,nightshirts & nighties,#N/A,43050,,,,1,FALSE,,R1 2 R2
1497,night shirt,tops & tshirts,night shirt,,,,,1,FALSE,check,R1 2 R2
1498,night shirt,nightshirts & nighties,#N/A,,,,,1,FALSE,,R1 2 R2
1499,night wear,nightshirts & nighties,#N/A,,,,,1,FALSE,check,R1 2 R2
1500,nightclub,evening,#N/A,,35581,,,,FALSE,check,R1 2 R2
1501,nighte,nighties,#N/A,,11329,3492,N230,,FALSE,,W2R
1502,nightees,nighties,#N/A,,11329,1666,N232,,FALSE,,W2R
1503,nighti,nighties,#N/A,1424,11329,,,,FALSE,,W2R
1504,nightie,nightshirts & nighties,#N/A,2723,,,,1,FALSE,,W2R
1505,nighties,nightshirts & nighties,nighties,11329,,,,1,FALSE,,R1 2 R2
1506,nighties,night & lounge wear,#N/A,11329,,,,1,FALSE,,R1 2 R2
1507,nightpant,nightpant,#N/A,,,46042,N231,,TRUE,,R2R
1508,nightpants,night pants,#N/A,,,78496,N231,,FALSE,,R1 2 R2
1509,nightshirt,nightshirts & nighties,nightshirt,1042,,,,1,FALSE,,R1 2 R2
1510,nightshirt,night & lounge wear,#N/A,1042,,,,1,FALSE,,R1 2 R2
1511,nightshirts & nighties,night & lounge sets,#N/A,,,,,1,FALSE,,R1 2 R2
1512,nightsuit sets,night & lounge sets,#N/A,,,,,,FALSE,,R1 2 R2
1513,nightwares,nightwear,#N/A,,5840,12357,N236,,FALSE,,W2R
1514,nightwear,night & lounge wear,nightwear,5840,,,,1,FALSE,,R1 2 R2
1515,nightwear,nightshirts & nighties,#N/A,5840,,,,1,FALSE,,R1 2 R2
1516,nigjty,nighties,#N/A,,11329,442,N230,,FALSE,,W2R
1517,nigty,nighties,#N/A,,11329,1658,N230,,FALSE,,W2R
1518,nikkar,shorts,#N/A,,45307,24159,N260,,FALSE,,W2R
1519,nikker,underwear,#N/A,,645,20895,N260,,FALSE,,W2R
1520,ninety,ninety,#N/A,,,14086,N530,,TRUE,,R2R
1521,numpsits,jumpsuits,#N/A,,8201,488,N512,,FALSE,,W2R
1522,nursing,maternity,nursing,994,4922,,,1,FALSE,check,R1 2 R2
1523,nykaa,nykaa,#N/A,,,18722,N200,,TRUE,,R2R
1524,nyties,nighties,#N/A,,11329,476,N320,,FALSE,,W2R
1525,nyt,night,#N/A,,43050,,,,FALSE,,W2R
1526,occation,occasion,#N/A,1,200397,27162,O235,,FALSE,,W2R
1527,odhani,dupattas,#N/A,,5530,,,,FALSE,rightword?,R1 2 R2
1528,odhisha,sambalpuri,#N/A,,213,,,,FALSE,,W2R
1529,odhni,dupattas,#N/A,,5530,,,,FALSE,,W2R
1530,odisha,ikat,#N/A,,4018,,,,FALSE,,W2R
1531,odiya,ikat,odiya,,213,,,1,FALSE,,W2R
1532,odiya,ikat,#N/A,,4018,,,,FALSE,,W2R
1533,of limit,off limits,#N/A,,,,,,FALSE,,W2R
1534,off limit,off limits,#N/A,,,,,,FALSE,,W2R
1535,off limits,off limits,#N/A,,,,,,TRUE,,R2R
1536,off shoulder,offshoulder,#N/A,,29,,,,FALSE,,W2R
1537,off-limits,off limits,#N/A,,,,,,FALSE,,W2R
1538,office,work,#N/A,1553,45097,,,,FALSE,r1 r2?,R1 2 R2
1539,office wear,work,#N/A,,45097,,,,FALSE,r1 r2?,R1 2 R2
1540,officewear,work,#N/A,1451,45097,,,,FALSE,"changed from ""work wear""",R1 2 R2
1541,offsaree,sarees,#N/A,,119194,12649,O126,,FALSE,half saree?,W2R
1542,oketo,oketo,#N/A,,,13173,O230,,TRUE,,R2R
1543,oliver,oliver,#N/A,21,21,18192,O416,,TRUE,,R2R
1544,onepeace,dresses,#N/A,,79789,13506,O512,,FALSE,,W2R
1545,onepeice,dresses,#N/A,,79789,23961,O512,,FALSE,,W2R
1546,onepic,dresses,#N/A,,79789,16275,O512,,FALSE,,W2R
1547,onepiece,dresses,#N/A,,79789,,,,FALSE,,R1 2 R2
1548,onepieces,dresses,#N/A,,79789,,,,FALSE,,R1 2 R2
1549,1piece,dresses,#N/A,,79789,,,,FALSE,,R1 2 R2
1550,1pieces,dresses,#N/A,,79789,,,,FALSE,,R1 2 R2
1551,onepiece,dresses,#N/A,1,79789,,,,FALSE,repeated,W2R
1552,onepieces,dresses,#N/A,1,79789,,,,FALSE,repeated,W2R
1553,1piece,dresses,#N/A,1,79789,,,,FALSE,repeated,W2R
1554,1pieces,dresses,#N/A,1,79789,,,,FALSE,repeated,W2R
1555,oneplus,oneplus,#N/A,7,7,26016,O514,,TRUE,,R2R
1556,onitsuka,onitsuka,#N/A,146,146,12632,O532,,TRUE,,R2R
1557,organde,organdy,#N/A,,,,,,FALSE,,W2R
1558,organdi,organdy,#N/A,,,,,,FALSE,,W2R
1559,organdie,organdy,#N/A,4,,,,,FALSE,,W2R
1560,orissa,sambalpuri,#N/A,22,213,,,,FALSE,,R1 2 R2
1561,orissa ikat,ikat,#N/A,,4018,,,1,FALSE,,R1 2 R2
1562,orissa ikkat,orissa ikat,#N/A,,,,,1,FALSE,,W2R
1563,oriya,sambalpuri,#N/A,,213,,,,FALSE,,W2R
1564,oriya ikat,orissa ikat,#N/A,,,,,1,FALSE,,W2R
1565,ornament,jewellery,ornament,94,165164,,,,FALSE,,W2R
1566,ornament,necklaces & pendants,#N/A,94,,,,1,FALSE,check,R1 2 R2
1567,ornament set,jewellery,#N/A,,165164,,,,FALSE,,R1 2 R2
1568,ornaments,jewellery,ornaments,20,165164,,,,FALSE,,R1 2 R2
1569,ornaments,jewellery,#N/A,20,165164,,,1,FALSE,,R1 2 R2
1570,orrisa,ikat,#N/A,,4018,,,1,FALSE,,R1 2 R2
1571,ortho,ortho,#N/A,124,124,50787,O630,,TRUE,,R2R
1572,ouches,pouches,#N/A,,,,,1,FALSE,,W2R
1573,overcoat,coats,#N/A,59,22609,,,,FALSE,,R1 2 R2
1574,ownthegame,ownthegame,#N/A,1,1,11376,O532,,TRUE,,R2R
1575,oxide,oxide,#N/A,5,5,76338,O230,,TRUE,,R2R
1576,oxyfit,oxyfit,#N/A,4,4,14476,O213,,TRUE,,R2R
1577,packpack,backpack,#N/A,,3387,1288,P212,,FALSE,,W2R
1578,painty,panties,#N/A,,16138,1161,P530,,FALSE,,W2R
1579,pajama,pyjamas,#N/A,453,26800,,,,FALSE,,W2R
1580,pajamas,pyjamas,#N/A,193,26800,,,,FALSE,,W2R
1581,pakistani,pakistani,#N/A,7,7,60589,P223,,TRUE,,R2R
1582,pakisthani,pakistani,#N/A,,7,11732,P223,,FALSE,,W2R
1583,palazoset,palazzos,#N/A,,8595,20854,P422,,FALSE,palazzo sets (kurta palazzo sets),W2R
1584,palloza,palazzo,#N/A,,7802,15911,P420,,FALSE,,W2R
1585,pamshoes,puma shoes,#N/A,,,13385,P522,,FALSE,,W2R
1586,pancelled,panelled,#N/A,,5575,11271,P524,,FALSE,,W2R
1587,panjama,pyjama,#N/A,,20578,16305,P525,,FALSE,,W2R
1588,pant,pants,#N/A,5727,103686,,,,FALSE,,W2R
1589,pantfor,pants,#N/A,,103686,21663,P531,,FALSE,,W2R
1590,panties,panties,#N/A,16138,,,,1,FALSE,,W2R
1591,pantplazoo,palazzos,#N/A,,8595,312,P531,,FALSE,,W2R
1592,pants,pants,#N/A,103686,103686,,,,TRUE,,R2R
1593,pantsfor,pants,#N/A,,103686,37464,P532,,FALSE,,W2R
1594,panty,panties,#N/A,10348,,,,1,FALSE,,W2R
1595,paragan,paragon,#N/A,,2,13060,P625,,FALSE,,W2R
1596,paragon,paragon,#N/A,2,2,94218,P625,,TRUE,,R2R
1597,parashoot,parachute,#N/A,,244,11523,P623,,FALSE,,W2R
1598,parfomax,performax,#N/A,,2664,20972,P615,,FALSE,,W2R
1599,parfomex,performax,#N/A,,2664,19553,P615,,FALSE,,W2R
1600,parpal,purple,#N/A,,35259,12874,P614,,FALSE,,W2R
1601,partiver,partywear,#N/A,,,12821,P631,,FALSE,,W2R
1602,partiware,partywear,#N/A,,207,11266,P636,,FALSE,,W2R
1603,party,evening,#N/A,28711,35581,,,,FALSE,,R1 2 R2
1604,party dress,dresses,#N/A,,79789,,,1,FALSE,,R1 2 R2
1605,partybwear,partywear,#N/A,,35581,17051,P631,,FALSE,,W2R
1606,partydress,dresses,#N/A,,79789,,,1,FALSE,,W2R
1607,partyvwear,partywear,#N/A,,35581,18217,P631,,FALSE,,W2R
1608,partywear,partywear,#N/A,207,35581,,,,FALSE,,R1 2 R2
1609,pashmina,pashmina,#N/A,247,2231,,,1,FALSE,,R2R
1610,pataudi,pataudi,#N/A,,,36715,P330,,TRUE,,R2R
1611,patiala salwar,salwars,#N/A,,14403,,,1,FALSE,patiala is a styletype,R1 2 R2
1612,patoda,patola,#N/A,,1620,11463,P330,,FALSE,,W2R
1613,patolla,patola,#N/A,,1620,,,,FALSE,,W2R
1614,pavada,pavada,#N/A,,,17500,P130,,TRUE,,R2R
1615,pavadai,pavadai,#N/A,1,1,21992,P130,,TRUE,,R2R
1616,pemplum,peplum,#N/A,1,1727,21487,P514,,FALSE,,W2R
1617,pendal,pendants,#N/A,2,29258,13981,P534,,FALSE,,W2R
1618,pendant,pendants,pendant,20369,29258,,,,FALSE,,R1 2 R2
1619,pendant,necklaces & pendants,#N/A,20369,,,,1,FALSE,,R1 2 R2
1620,pendant chain,necklaces,#N/A,,27058,,,,FALSE,,R1 2 R2
1621,pendants,pendants,pendants,29258,29258,,,,TRUE,,R2R
1622,pendants,necklaces & pendants,#N/A,29258,,,,1,FALSE,,R1 2 R2
1623,perfomex,performax,#N/A,,2664,1041,P615,,FALSE,,W2R
1624,perfotmex,performax,#N/A,,2664,559,P613,,FALSE,,W2R
1625,perkins,perkins,#N/A,,,27321,P625,,TRUE,,R2R
1626,peticoat,petticoat,#N/A,,,20536,P323,,FALSE,,W2R
1627,petticoat,petticoat,#N/A,125,125,30837,P323,,TRUE,,R2R
1628,petticoats,petticoat,#N/A,15,15,17469,P323,,TRUE,,R1 2 R2
1629,philips,philips,#N/A,1,1,117112,P412,,TRUE,,R2R
